id,name,latitude,longitude,feature_code,elevation
3902605,Cerro Toro,-18.9625,-66.43664,MT,5135
3902686,Cerro Tomasamil,-21.29179,-67.96888,MT,5890
3902909,Cerro Tirani,-20.62758,-68.31365,MT,5119
3902944,Cerro Tinte,-22.66667,-67.03333,MT,5015
3903044,Cerro Tiara,-15.98333,-68.45,MT,5296
3903141,Cerro Tetivilla,-19.71812,-68.18794,MT,5006
3903175,Cerro Tenaza,-20.66785,-68.39538,MT,5161
3903208,Cerro Tazna,-20.62812,-66.20096,MT,5052
3903263,Cerro Tata Sabaya,-19.13552,-68.5237,MT,5430
3903382,Taracarca,-16.08333,-68.35,MT,5385
3903451,Cerro Tapaquilcha,-21.62405,-67.94355,MT,5450
3903605,Cerro Tamachuma,-19.08333,-68.76667,MT,5013
3903870,Cerro Suriphuyo,-22.38589,-67.49047,MT,5458
3903919,Cerro Sunicagua,-17.88333,-69.0,MT,5018
3903925,Nevado Sunchulli,-15.02042,-68.98527,MT,5091
3904053,Nevado Soral,-14.71667,-69.16667,MT,5375
3904076,Cerro Sonequera,-22.00872,-67.21817,MT,5899
3904087,Cerro Sombrerito,-21.782,-67.80353,MT,5341
3904236,Cerro Sinejavi,-17.23333,-69.41667,MT,5068
3904258,Cerro Silole Grande,-21.95,-68.06667,MT,5315
3904276,Cerro Silla Pata,-16.66667,-67.75,MT,5442
3904290,Cerro Sillajguay,-19.75,-68.7,MT,5884
3904381,Cerro Serkhe Kkollu,-16.39149,-67.93877,MT,5546
3904383,Cerro Serke,-17.35,-69.4,MT,5072
3904606,Cerro Sapajo,-19.94727,-68.3114,MT,5166
3904674,Cerro Santiago,-21.73167,-66.45049,MT,5234
3904853,Cerro Santa Isabel,-21.65149,-66.5211,MT,5273
3904931,Cerro Santa Catalina,-18.85,-68.81667,MT,5080
3905836,Cerro San Antonio,-22.17938,-67.16357,MT,5320
3905934,Cerro Sanabria,-22.12337,-67.54072,MT,5644
3906108,Nevado Sajama,-18.105,-68.87944,MT,6542
3906118,Cerro Sairecabur,-22.71667,-67.89167,MT,5971
3906168,Cerro Sacasani,-19.13974,-68.42739,MT,5090
3906524,Cerro Redondo,-20.23083,-68.68774,MT,5054
3906752,Cerro Quimsa Chata,-18.88333,-68.85,MT,5245
3906797,Cerro Quilhuiri,-18.84272,-68.92659,MT,5133
3906832,Cerro Quetena,-22.26028,-67.41559,MT,5693
3906906,Nevado Quelluani,-15.98333,-68.41667,MT,5828
3906942,Cerro Quebrada Honda,-21.97536,-67.69452,MT,5354
3907010,Morro Puripica,-22.73509,-67.61569,MT,5086
3907037,Nevado Pupuya,-15.03333,-69.03333,MT,5617
3907048,Puntiagudo,-16.86667,-67.55,MT,5281
3907049,Cerro Puntas Negras,-22.42151,-67.09597,MT,5377
3907675,Cerro Puquintica,-18.74273,-68.98053,MT,5407
3907707,Nevado Pomerape,-18.12701,-69.12889,MT,6282
3907723,Cerro Polques,-22.51807,-67.73677,MT,5424
3907750,Cerro Poderosa,-21.63333,-66.53333,MT,5165
3907968,Cerro Piedras,-22.58286,-67.05153,MT,5591
3908027,Cerro Picacho Chinchilhuaya,-19.97636,-68.37707,MT,5073
3908058,Cerro Phisa Kkollu,-20.64676,-68.26158,MT,5090
3908308,Patapatani,-16.00879,-68.42036,MT,5452
3908349,Cerro Pastos Grandes,-21.75013,-67.83939,MT,5817
3908417,Cerro Pasa Willkhi,-18.24052,-68.54239,MT,5034
3908425,Nevado Paroma,-20.93549,-68.40804,MT,5720
3908569,Cerro Papellon,-21.42046,-68.05199,MT,5308
3908594,Cerro Panizos,-22.43333,-66.78333,MT,5000
3909080,Cerro Paco Keuta,-16.08333,-68.43333,MT,5589
3909178,Cerro Pabellon,-22.33171,-67.76404,MT,5465
3909365,Cerro Oke Okeni,-18.32373,-69.03551,MT,5532
3909383,Cerro Ojitos,-21.75207,-67.60737,MT,5271
3909447,Cerro Nuevo Mundo,-21.93688,-66.9188,MT,5485
3909487,Pico del Norte,-15.8,-68.55,MT,6070
3909572,Cerro Negro,-22.53333,-67.03333,MT,5441
3909573,Cerro Negro,-22.22213,-67.87236,MT,5682
3909575,Cerro Negro,-21.98333,-66.91667,MT,5021
3909576,Cerro Negro,-21.94864,-68.02203,MT,5191
3909770,Mururata,-16.51646,-67.81577,MT,5871
3909946,Cerro Moroco,-21.86614,-66.60621,MT,5681
3909980,Cerro Morco,-22.33751,-66.95559,MT,5093
3910372,Cerro Milliri,-20.6265,-68.44675,MT,5204
3910425,Cerro Michincha,-20.94166,-68.51092,MT,5305
3910426,Cerro Michina,-22.41667,-67.88333,MT,5537
3910455,Cerro Mesada Negra,-22.45042,-66.88227,MT,5527
3910708,Cerro Marcaracana,-22.07126,-67.10044,MT,5060
3910812,Cerro Mancha,-20.46007,-68.31668,MT,5024
3910841,Cerro Mamailloca,-16.26667,-68.18333,MT,5133
3911194,Cerro Loromayu,-22.48598,-67.10578,MT,5888
3911312,Cerro Llixar,-20.99205,-68.04666,MT,5504
3911378,Cerro Llancor,-21.94994,-67.77337,MT,5503
3911478,Cerro Lipez,-21.88333,-66.86667,MT,5929
3911487,Cerro Linko Linko,-16.66313,-67.73599,MT,5244
3911496,Pico Linco Grande,-16.1,-68.31667,MT,5084
3911865,Cerro Laram Khaua,-17.28333,-69.4,MT,5182
3912131,Cerro Lagunitas,-22.37673,-67.65085,MT,5128
3912469,Cerro Kuli Orkho,-22.08543,-67.07241,MT,5002
3912562,Cerro Kolligi,-20.66195,-67.75634,MT,5040
3912859,Cerro Khala Katin,-21.22445,-67.60926,MT,5284
3912875,Cerro Keucha,-19.56529,-66.30646,MT,5088
3912996,Cerro Kari,-20.41547,-66.37059,MT,5017
3913031,Cerro Kapina,-22.00821,-67.77729,MT,5708
3913118,Cerro Kachi Laguna,-21.73258,-67.90004,MT,5368
3913122,Cerro Juvina,-21.88809,-67.51126,MT,5010
3913207,Cerro Julina,-20.70421,-68.10477,MT,5142
3913275,Cerro de Jorcada,-22.01667,-67.78333,MT,5360
3913406,Cerro Jatun Wila,-19.40129,-66.57643,MT,5214
3913448,Cerro Jatun Khasa,-19.98954,-65.65512,MT,5023
3913635,Cerro Jankho Karka,-16.11093,-68.21712,MT,5038
3913642,Cerro Jankho Huyo,-16.05106,-68.32299,MT,5512
3913808,Cerro Jachcha Condoriri,-17.99767,-69.00324,MT,5326
3913925,Cerro Itapalluni,-17.03333,-67.4,MT,5000
3913961,Nevado Isquillani,-14.98333,-69.11667,MT,5005
3914142,Cerro Inti Pasto,-21.39213,-67.90611,MT,5372
3914152,Cerro Inmaculado,-16.93333,-67.5,MT,5312
3914193,Pico del Indio,-16.66667,-67.8,MT,5366
3914257,Cerro Inacaliri,-21.97893,-68.07228,MT,5626
3914272,Nevado Illimani,-16.63249,-67.79054,MT,6438
3914282,Nevado Illampu,-15.81667,-68.53333,MT,6368
3914291,Cerro Ilampu,-16.18333,-68.08333,MT,5519
3914518,Cerro Huilacollo,-15.0,-69.0,MT,5014
3914605,Nevado Huayna Potosi,-16.26346,-68.15334,MT,6088
3914627,Cerro Huaylloco,-18.12706,-68.38642,MT,5075
3914671,Cerro Huayllacis,-22.7183,-67.37262,MT,5292
3914855,Cerro Huanoj Khasa,-21.72769,-67.62288,MT,5077
3914928,Nevado Huanacuni,-14.85,-69.16667,MT,5796
3914959,Cerro Huallcani,-20.60633,-68.48513,MT,5114
3915225,Nevado Hichucota,-16.23333,-68.18333,MT,5133
3915264,Hancocota,-16.1,-68.31667,MT,5084
3915306,Cerro Hachi,-22.18333,-66.75,MT,5071
3915352,Cerro Guayaques,-22.8855,-67.59474,MT,5076
3915544,Cerro Grande,-19.62939,-68.03386,MT,5028
3915809,Cerro Faldajara,-22.51667,-67.7,MT,5393
3917887,Cerro Eskapa,-21.25763,-67.69337,MT,5090
3917999,Cerro El Volcan,-22.21667,-66.75,MT,5509
3918539,Cerro Cusin Chuto,-18.11417,-68.31818,MT,5020
3918568,Cerro Curumaya,-19.00599,-68.83334,MT,5503
3918696,Cerro Culebra,-19.07041,-68.70198,MT,5188
3918722,Cerro Cueva Punta,-21.90896,-67.72688,MT,5072
3918911,Cerro Coyumiche,-21.28333,-67.96667,MT,5210
3919113,Cerro Cordillerita,-20.70219,-68.43269,MT,5009
3919192,Cerro Copa,-20.65,-68.45,MT,5080
3919204,Pico Contador,-16.13333,-68.28333,MT,5307
3919259,Nevado Condoriri,-18.03333,-69.01667,MT,5182
3919281,Cerro Condor Iquina,-18.34068,-69.00418,MT,5044
3919301,Cerro Condor Chucuna,-19.89945,-66.52615,MT,5252
3919753,Cerro Colorado,-22.31969,-66.91461,MT,5366
3919754,Cerro Colorado,-22.1365,-66.69416,MT,5444
3919756,Cerro Colorado,-21.80459,-66.47865,MT,5113
3919816,Nevado Cololo,-14.88333,-69.1,MT,5465
3920029,Cerro Cirque,-17.34277,-69.36235,MT,5072
3920082,Cerro Chutinza,-20.90048,-68.54402,MT,5184
3920113,Cerro Churumani,-16.35,-68.13333,MT,5182
3920166,Cerro Churco,-19.46898,-66.45173,MT,5005
3920261,Cerro Chulluncani,-21.56377,-67.85567,MT,5476
3920324,Cerro Chuhuilla,-21.50151,-67.79051,MT,5426
3920402,Cerro Chorolque,-20.91794,-66.03619,MT,5615
3920464,Cerro Cholcani,-18.31069,-68.83973,MT,5032
3920694,Cerro Chingurani,-18.13829,-68.47085,MT,5034
3920897,Cerro Chiguana,-21.10465,-67.86441,MT,5262
3920942,Cerro Chicaliri,-22.79025,-67.25907,MT,5136
3920982,Chearoco,-15.9303,-68.44229,MT,6127
3921006,Cerro Chela,-20.66866,-68.50251,MT,5123
3921044,Nevado Salluyo,-14.63333,-69.23333,MT,5650
3921088,Cerro Chascos,-21.18889,-67.79991,MT,5139
3921089,Cerro Chascon,-21.87629,-67.90657,MT,5190
3921447,Cerro Chajnantor,-22.72727,-67.33197,MT,5389
3921531,Nevado Chachacomani,-15.98548,-68.38056,MT,6074
3921563,Nevado Chacaltaya,-16.35333,-68.13139,MT,5421
3921588,Cerro Cevinal,-22.16667,-66.68333,MT,5245
3921775,Cerro Catal,-21.60423,-67.68998,MT,5013
3921786,Cerro Castor,-22.30377,-67.03329,MT,5147
3921825,Nevado de Casiri,-15.9,-68.5,MT,5828
3922110,Cerro Caquella,-21.492,-67.9327,MT,5944
3922159,Cerro Capaja,-18.17449,-68.35302,MT,5039
3922296,Cerro Canasita,-17.8,-69.15,MT,5027
3922306,Cerro Canapa,-21.44857,-68.07158,MT,5882
3922472,Cerro Calzada,-15.93333,-68.46667,MT,5874
3922507,Cerro Caltama,-20.63497,-68.10898,MT,5371
3922699,Cerro Cajlina,-22.59179,-67.14061,MT,5229
3922828,Cerro Cachi Laguna,-21.68875,-67.89076,MT,5585
3922887,Cerro Cabaraya,-19.14572,-68.69778,MT,5869
3923006,Cerro Bravo,-22.47047,-67.1579,MT,5707
3923013,Cerro Brajma,-22.71667,-67.13333,MT,5300
3923039,Cerro Boratera de Challviri,-22.58895,-67.61957,MT,5454
3923046,Cerro Bonete,-21.75221,-66.48034,MT,5655
3923076,Cerro Bofedal,-20.69808,-68.5275,MT,5030
3923268,Cerro Bayo,-21.86586,-67.94672,MT,5034
3923402,Cerro Bala,-20.64669,-68.28934,MT,5037
3923446,Cerro Azulejos,-21.68177,-66.30752,MT,5225
3923619,Cerro Asu Asuni,-18.22082,-68.52281,MT,5077
3923734,Cerro Arenal,-21.79636,-67.85914,MT,5536
3923762,Cerro Araral,-21.6,-68.18333,MT,5688
3923785,Nevado Araca,-16.9,-67.41667,MT,5156
3923831,Cerro de la Apacheta,-16.06667,-68.35,MT,5369
3924007,Nevado Ancohuma,-15.85452,-68.54181,MT,6427
3924056,Cerro Anallajchi,-17.93333,-68.93333,MT,5750
3924102,Cerro Amarillo,-22.59432,-67.76952,MT,5661
3924103,Cerro Amarillo,-21.8847,-66.82215,MT,5124
3924129,Cerro Toroni,-19.71667,-68.68333,MT,5829
3924134,Cerro Alto Mira,-20.10987,-68.5177,MT,5045
3924380,Cerro Aguas Calientes,-22.71339,-67.69284,MT,5428
3924381,Cerro Aguas Calientes,-21.62795,-67.88407,MT,5179
3924448,Cerro Aguaditas,-22.26836,-67.55205,MT,5324
3924543,Cerro Acotango,-18.38222,-69.04778,MT,6052
3968882,Cerro Sojta Kkota,-18.82111,-68.80583,MT,5104
3968884,Cerro Paco Khaua,-18.81444,-68.80056,MT,5009
3968982,Cerro Turi Turini,-18.23323,-68.5192,MT,5022
3968984,Cerro Laram Khaua,-18.21788,-68.53359,MT,5106
11146047,Cerro Tres Puntas,-21.76144,-68.07099,MT,5270
11769674,Nevado Jankho Uma,-15.80454,-68.52784,MT,5406
11792340,Cerro Locopauchenta,-14.58092,-69.22163,MT,5228
11792500,Cerro Torremani,-14.62139,-69.20307,MT,5047
11792505,Cerro Pan de Azucar,-14.77033,-69.20621,MT,5312
11792506,Cerro Altarani,-14.81404,-69.20716,MT,5169
11792507,Cerro Tojopata,-14.81623,-69.21592,MT,5051
11792509,Cerro Jenkellusa,-14.83299,-69.26135,MT,5010
11792514,Cerro Huatra Cruz,-14.93746,-69.15936,MT,5213
11792518,Cerro Huaracha,-14.99231,-69.10946,MT,5153
11792522,Cerro Chualluma,-14.8807,-69.1366,MT,5358
11792523,Loma Peskapata,-14.87918,-69.18383,MT,5215
11792524,Cerro Khachuea Huaracha,-14.90432,-69.16564,MT,5164
11792594,Cerro Yana Chaqui,-14.98054,-69.05281,MT,5580
11792698,Cerro Japu Pata Caballuni,-15.02769,-69.08481,MT,5059
11792716,Cerro Morado,-15.00829,-69.12465,MT,5157
12129143,Wari Umana,-16.01187,-68.39103,MT,5264
1252607,Cho-mo-la-li Shan,27.82405,89.26919,MT,7314
7302310,Tongshanjiabu,28.18658,89.95756,MT,7207
7302311,Kangphu Kang I,28.15667,90.07083,MT,7220
7302312,Chomolhari Kang,28.16468,90.1825,MT,7121
7302313,Liangkang Kangri,28.06418,90.44353,MT,7534
7302373,Gangkhar Puensum,28.04914,90.45477,MT,7570
12534522,Jichu Drake,27.85282,89.32839,MT,6662
12902508,Chura Kang,28.05091,90.75167,MT,6650
12902509,Kangphu Kang II,28.14162,90.10095,MT,6945
12902510,Jejekangphu Kang,28.14535,90.02335,MT,6965
12902511,Tsenda Kang,28.1067,89.86332,MT,6481
12902512,Masang Kang,28.16826,89.76519,MT,7194
6081596,Mount Logan,60.56707,-140.40523,MT,5959
6081633,Mount Lucania,61.02194,-140.46277,MT,5226
6082817,Mount Steele,61.09278,-140.3,MT,5073
207258,Mont Stanley,0.38789,29.8711,MT,5109
3833805,Cerro Gemelos,-32.88247,-70.00454,MT,5240
3834576,Cerro Tecar,-24.53539,-68.40951,MT,5410
3835222,Cerro Sin Nombre,-27.05,-68.45,MT,5373
3838913,Alto del Rio Blanco,-32.95171,-70.00789,MT,5057
3860516,Cerro Colorados,-26.18225,-68.37513,MT,6080
3867758,Cerro Yalquis,-23.13516,-67.70721,MT,5142
3867875,Pico Wheelwright,-26.80287,-68.73581,MT,5758
3867976,Cerro Volcan,-22.33333,-67.96667,MT,5162
3868279,Cerro Vidal Gormaz,-27.75,-69.1,MT,5019
3868901,Cerro Tupungato,-33.35871,-69.77022,MT,6570
3868933,Cerro Tumisa,-23.45735,-67.81365,MT,5658
3869039,Cerro Los Tronquitos,-28.52239,-69.72923,MT,5636
3869183,Cerro Tres Monos,-21.12957,-68.43528,MT,5359
3869219,Cerro Tres Cruces,-27.14185,-68.89594,MT,6629
3869721,Cerro Toconce,-22.19377,-68.07298,MT,5335
3869731,Cerro Toco,-22.94631,-67.77689,MT,5604
3870090,Cerro de Tatio,-22.4078,-67.97223,MT,5157
3870094,Cerro Tatajachura,-19.49645,-69.10246,MT,5240
3870149,Cerro de Tapado,-30.17861,-69.9565,MT,5321
3870253,Cerro Tallacollo,-18.64357,-69.31048,MT,5063
3870406,Cerro Taapaca,-18.1,-69.5,MT,5860
3870442,Cerro Sur Caserones,-28.19709,-69.49715,MT,5342
3870689,Cerro Solo,-27.10039,-68.73253,MT,6190
3872213,Cerro de San Francisco,-26.91667,-68.25,MT,6016
3872583,Cerro del Salar Grande,-26.04794,-68.75495,MT,5210
3873596,Cerro Redondo,-23.01667,-67.7,MT,5225
3873651,Cerro Rayado,-23.17628,-67.68908,MT,5494
3873970,Cerro Quinuta,-17.63739,-69.79843,MT,5434
3874067,Cerro Quimsachata,-19.73333,-68.85,MT,5040
3874448,Cerro Queitane,-19.48118,-68.95464,MT,5183
3874471,Cerro Quebrado,-25.27483,-68.7571,MT,5178
3874484,Cerro Quebrada Seca,-27.83815,-69.17933,MT,5059
3874558,Cerro Putas,-23.10819,-67.71286,MT,5407
3874599,Cerro Purico,-22.98664,-67.74166,MT,5703
3874634,Cerro Puquios,-21.31739,-68.49752,MT,5118
3874701,Cerro Puntiagudo de la Isla,-25.88134,-68.64953,MT,5165
3874838,Cerro Pumiri,-19.06998,-69.02747,MT,5449
3874840,Cerro Pumire,-19.06667,-69.03333,MT,5097
3874890,Cerro Pulido,-28.0902,-69.48862,MT,5158
3874898,Cerro Negro de Pujsa,-23.23612,-67.58043,MT,5100
3875186,Cerro Prieto,-18.95664,-69.04,MT,5049
3875334,Cerro de Potor,-23.20199,-67.6756,MT,5307
3875541,Cerro Polapi,-21.64844,-68.393,MT,5960
3875544,Cerro Polan,-21.21872,-68.58465,MT,5420
3875546,Cerro Polami,-21.63333,-68.38333,MT,5216
3875617,Cerro Plomo,-33.23278,-70.21222,MT,5424
3875624,Cerro Plomizo,-26.4193,-68.6379,MT,5371
3875723,Nevado de los Piuquenes,-33.51595,-69.83402,MT,6019
3875840,Cerro Hoff,-33.53809,-69.90404,MT,5101
3876005,Cerro Pili,-23.28333,-67.63333,MT,5326
3876103,Cerro de Piedra Parada,-26.39987,-68.75751,MT,5267
3876327,Cerro Picavilque,-19.73666,-68.74168,MT,5511
3876516,Cerro Pereira,-21.03492,-68.70406,MT,5056
3876722,Cerro de la Pena,-25.07124,-68.71561,MT,5235
3876944,Cerro Paza,-19.97975,-68.69702,MT,5097
3877003,Cerro Patilla Pata,-18.05,-69.03333,MT,5300
3877014,Cerro Patarane,-18.63072,-69.33636,MT,5079
3877071,Cerro Pastillitos,-27.14734,-69.19095,MT,5073
3877185,Cerro Paredones,-27.50288,-69.32663,MT,5008
3877212,Cerro de Parajalla,-19.08214,-69.0093,MT,5361
3877284,Cerro Panteon de Aliste,-26.28512,-68.83595,MT,5346
3877333,Cerro Paniri,-22.06019,-68.22802,MT,5960
3877514,Cerro Palpana,-21.54469,-68.5235,MT,6040
3877515,Cerro Palpana,-21.14798,-68.43847,MT,5133
3877654,Pico de las Palas,-28.98567,-69.95138,MT,5186
3877668,Cerro Pajonales,-24.23791,-68.11743,MT,5935
3877874,Cerro Pabellon,-21.62951,-68.48545,MT,5047
3877903,Cerro Overo,-23.76728,-67.40622,MT,5376
3878044,Cerro Orcotunco,-18.68025,-69.27194,MT,5069
3878122,Cerro Ojos del Salado,-27.10979,-68.54044,MT,6893
3878705,Cerro Nevados de Juncalito,-26.83297,-68.88405,MT,5092
3878872,Cerro Negro,-23.01272,-67.41756,MT,5157
3878878,Cerro Negro,-21.65076,-68.45051,MT,5257
3879167,Cerro Muntirune,-18.05516,-69.43287,MT,5058
3879194,Cerro Mulluri,-18.95655,-69.13471,MT,5081
3879205,Cerro Mulas Muertas,-26.94735,-68.51058,MT,5864
3879689,Cerro Miscanti,-23.67393,-67.71654,MT,5622
3879765,Cerro Miniques,-23.80389,-67.75654,MT,5910
3879978,Cerro Meson Alto,-33.68164,-70.03525,MT,5089
3880209,Cerro del Medio,-26.00334,-68.57264,MT,5442
3880737,Cerro Manchado,-25.72952,-68.76867,MT,5052
3881065,Cerro Macurquima,-19.33132,-69.02304,MT,5105
3881880,Cerro Losloyo,-23.13943,-67.35082,MT,5367
3882021,Cerro Los Helados,-28.3177,-69.5697,MT,5324
3882978,Cerro Llancoma,-18.13088,-69.47996,MT,5125
3883097,Cerro Lirima,-19.75946,-68.86166,MT,5552
3883328,Nevado Leon Muerto,-26.10001,-68.53172,MT,5761
3883355,Cerro del Leoncito,-26.67179,-68.86589,MT,5137
3883363,Cerro Leon Blanco,-32.96136,-70.02085,MT,5098
3883378,Cerro del Leon,-22.18333,-68.11667,MT,5760
3883409,Cerro Lena,-23.55,-67.76667,MT,5604
3883424,Cerro Lejia,-23.5551,-67.76415,MT,5777
3883735,Cerro Latarani,-19.03371,-69.04693,MT,5359
3883736,Cerro Latarana,-19.3303,-68.98232,MT,5181
3884411,Cerro de las Cuevas,-21.58383,-68.47917,MT,5365
3884825,Cerro Larancagua,-18.11976,-69.37005,MT,5439
3884826,Nevado Larancagua,-18.01667,-69.08333,MT,5433
3885557,Cerro Lajitas,-27.33137,-68.94763,MT,5051
3885739,Cerro Laguna Verde,-26.80244,-68.50665,MT,5865
3885740,Cerro Laguna Verde,-23.25423,-67.7121,MT,5464
3885752,Cerro Lagunas Bravas,-26.29002,-68.6422,MT,5262
3885767,Cerro Laguna Grande,-28.73393,-69.81724,MT,5195
3886239,Cerro Laco,-23.8,-67.5,MT,5109
3886711,Cerro del Juncalito,-26.53868,-68.76171,MT,5675
3886726,Cerro Juncal,-33.05198,-70.09458,MT,6110
3886824,Nevado Jotabeche,-27.69802,-69.21805,MT,5862
3886939,Cerro Jaroma,-17.84736,-69.50496,MT,5121
3887082,Cerro Cono de la Isla,-25.73821,-68.69065,MT,5135
3887083,Cerro de la Isla,-25.76072,-68.67926,MT,5123
3887131,Cerro Iquilla,-17.84782,-69.48635,MT,5339
3887277,Cerro Incahuasi,-23.01206,-67.57392,MT,5240
3887297,Cerros del Inca,-21.78489,-68.06035,MT,5571
3887502,Cerro Huinchuta,-19.08814,-69.02675,MT,5338
3887557,Cerro Huilacuraguara,-18.07176,-69.41786,MT,5239
3887971,Cordon Honar,-23.06667,-67.75,MT,5250
3887973,Cerro Honar,-23.08333,-67.76667,MT,5023
3888140,Cerro Hecar,-23.23761,-67.75057,MT,5020
3888440,Cerro Guaneguane,-18.15341,-69.26942,MT,5005
3888456,Cerro Guanaquero,-24.50792,-68.50042,MT,5131
3888603,Cerro Guaijata,-19.02385,-69.04201,MT,5418
3888607,Cerro Guaiguasi,-19.0286,-69.05819,MT,5386
3888881,Cerro Gordo,-21.25798,-68.57406,MT,5176
3889034,Cerro Gemelos,-26.02227,-68.4778,MT,5223
3889172,Cerro de la Gallina,-27.74374,-69.18849,MT,5235
3889986,Cerro Escabroso,-29.78524,-70.10177,MT,5369
3890005,Cerro Ermitano,-26.78355,-68.60126,MT,6118
3891350,Cerro El Fraile,-27.05,-68.38333,MT,6061
3891643,Cerro El Chascon,-23.01088,-67.68725,MT,5578
3892297,Cerro Dona Ines,-26.07784,-69.18499,MT,5070
3892304,Cerro Dona Ana,-29.76277,-70.10699,MT,5690
3892841,Cerro Curiquinca,-22.66667,-67.9,MT,5045
3892913,Cerro Curaguara,-18.04693,-69.44424,MT,5054
3893007,Cerro Cumbre Negra,-21.21313,-68.50716,MT,5617
3893393,Cerro Cosca,-21.12458,-68.43295,MT,5197
3893396,Cerro Cosapilla,-17.85141,-69.4014,MT,5200
3893417,Cerro Cortaderas,-33.684,-70.00038,MT,5279
3893478,Cerro Corralito,-21.1708,-68.44257,MT,5152
3893542,Cerro Corona,-23.43303,-67.74409,MT,5273
3893661,Cerro Copatanca,-17.88346,-69.43623,MT,5292
3894021,Cerro Colorado Chato,-26.16522,-68.61104,MT,5176
3894082,Cerro Colorado,-26.91338,-68.9269,MT,5176
3894086,Cerro Colorado,-22.59135,-67.92134,MT,5748
3894089,Cerro Colorado,-21.86476,-68.26393,MT,5063
3894327,Cerro Colachi,-23.24028,-67.64631,MT,5631
3894652,Cerro Cienaga Redonda,-27.26405,-68.92109,MT,5114
3894681,Cerro Churicagua,-17.86851,-69.50501,MT,5033
3894693,Cerro Chuquiananta,-18.9166,-69.1517,MT,5539
3894699,Nevado Chupiquina,-17.67466,-69.80584,MT,5805
3894777,Cerro Chucullani,-19.31177,-68.95627,MT,5225
3894778,Cerro Chuculay,-24.6,-68.53333,MT,5199
3894860,Cerro Choquelimpie,-18.28033,-69.21078,MT,5212
3895094,Cerro Chiliques,-23.58333,-67.7,MT,5778
3895142,Cerro Chiguanani,-19.35242,-68.96748,MT,5028
3895143,Cerro Chihuana,-18.93689,-69.02139,MT,5288
3895364,Cerro Chiarsaya,-17.77225,-69.4921,MT,5392
3895424,Cerro Chapiquina,-18.39031,-69.47705,MT,5029
3895449,Cerro Chantacollo,-18.26563,-69.47803,MT,5122
3895651,Cerro Chaihuiri,-21.27879,-68.51464,MT,5057
3895818,Cerro Ceucis,-21.02374,-68.69455,MT,5024
3896041,Cerro Cebollar,-21.60845,-68.44701,MT,5716
3896179,Cerro Catanave,-18.5405,-69.34015,MT,5022
3896293,Cerro de Caserones,-28.15924,-69.49916,MT,5519
3896652,Cerro Cariquima,-19.5436,-68.66947,MT,5365
3896762,Cerro Carasilla,-21.69352,-68.3111,MT,5029
3896821,Cerro Capur,-24.01524,-67.85515,MT,5186
3897196,Cerro Calzon Chaita,-17.66159,-69.73089,MT,5117
3897429,Cerro Caico,-19.1021,-69.02717,MT,5018
3897461,Cerro Cadillal,-27.81579,-69.37977,MT,5288
3898136,Cerro Bola,-23.24027,-67.45533,MT,5209
3898561,Cerro Bayo,-27.61675,-69.11149,MT,5183
3899055,Cerro del Azufre,-25.37354,-68.88253,MT,5480
3899056,Cerro del Azufre,-21.78722,-68.2375,MT,5846
3899057,Cerro Azufre,-27.30646,-69.13088,MT,6052
3899159,Cerro Aucanquilcha,-21.22,-68.46833,MT,6176
3899180,Cerros Atana,-23.19558,-67.69251,MT,5185
3899326,Cerro Aroma,-19.73579,-68.84068,MT,5488
3899352,Cerro Arintica,-18.74592,-69.04746,MT,5597
3899380,Cerro Arenoso,-23.39666,-67.49241,MT,5064
3899505,Cerro Apacheta Choquelimpie,-18.29542,-69.26665,MT,5042
3899706,Cerros de Ancoma,-18.09065,-69.43627,MT,5381
3899746,Cerro Anarabe,-18.57233,-69.39753,MT,5085
3899970,Cerro Altar,-33.18601,-70.24331,MT,5117
3900083,Cerro Alitar,-23.14369,-67.63647,MT,5321
3900372,Cerro Aguilucho,-21.82887,-68.20211,MT,5561
3900424,Cerro Aguas Calientes,-24.89542,-68.67375,MT,5070
3900425,Cerro Aguas Calientes,-23.36667,-67.68333,MT,5775
3900426,Cerro Aguas Calientes,-23.11285,-67.35192,MT,5159
3900441,Cerro Aguas Blancas,-27.78609,-69.34075,MT,5435
3900718,Cerro Acamarachi,-23.29256,-67.61789,MT,6046
3914073,Cerro Irruputuncu,-19.9,-68.55,MT,5163
3949116,Cerro Quenuta,-17.62167,-69.75056,MT,5248
3949122,Cerro Ancochaullane,-17.5775,-69.78583,MT,5373
8365437,Cerro Casliri,-24.04062,-67.48558,MT,5090
8365525,Cerro Azufrera de Los Cuyanos,-26.44932,-68.73911,MT,5889
8365537,Cerro Negro Chato,-26.50679,-68.71746,MT,5193
8365538,Cerro El Pintado,-26.56134,-68.63707,MT,5636
8365540,Cerro Negro Grande,-26.60766,-68.71007,MT,5464
8365541,Cerro del Gallo,-26.63165,-68.65462,MT,5569
8365543,Cerro de Eulogio,-26.67325,-68.66038,MT,5137
8365550,Cerro del Toro,-26.60616,-68.63232,MT,5911
8365553,Laguna Escondida,-26.69734,-68.50386,MT,5199
8365554,Cerro Cafe,-26.71354,-68.47983,MT,5061
8540241,Cerro Pico El Laco,-23.81829,-67.49921,MT,5325
11109169,Cerro Condoriri,-18.02544,-69.12704,MT,5133
11109693,Cerro Chalipin,-30.46572,-70.29351,MT,5108
